VoyageToMoonResult [timestamp=2014-09-12T10:21:00.000Z, speed=10842.0, surface=144187.95470024017, keplerianElements=KeplerianElements { keplerianOrbit=(a=-7128587.21, e= 1.264, omega=134.007, i=169.027, OMEGA=183.970, Tp=2014-09-16T06:31:58.072Z, period=53998.668), trueAnomaly=6.283091619626977}, velocity=2429.4833234708894, minTimestamp=2014-09-16T06:31:58.000Z, duration=3 d 20 h 10 m 58 s, distance=1881187.9547002402]
VoyageToMoonResult [timestamp=2014-09-12T10:24:00.000Z, speed=10842.0, surface=102413.96630722866, keplerianElements=KeplerianElements { keplerianOrbit=(a=-7125993.26, e= 1.258, omega=134.506, i=168.825, OMEGA=184.160, Tp=2014-09-16T06:31:22.718Z, period=53969.198), trueAnomaly=3.7567863396991346E-4}, velocity=2453.7849441453377, minTimestamp=2014-09-16T06:31:23.000Z, duration=3 d 20 h 7 m 23 s, distance=1839413.9663072287]
VoyageToMoonResult [timestamp=2014-09-12T11:30:00.000Z, speed=10838.0, surface=111541.2708941591, keplerianElements=KeplerianElements { keplerianOrbit=(a=-7526217.76, e= 1.246, omega=138.328, i=20.270, OMEGA=194.441, Tp=2014-09-16T08:39:59.352Z, period=58579.144), trueAnomaly=6.282719627936928}, velocity=2440.927926503043, minTimestamp=2014-09-16T08:39:59.000Z, duration=3 d 21 h 9 m 59 s, distance=1848541.270894159]
VoyageToMoonResult [timestamp=2014-09-12T11:33:00.000Z, speed=10838.0, surface=147724.37280730088, keplerianElements=KeplerianElements { keplerianOrbit=(a=-7523640.96, e= 1.251, omega=137.995, i=20.103, OMEGA=194.507, Tp=2014-09-16T08:40:36.406Z, period=58549.062), trueAnomaly=6.282663483864695}, velocity=2420.0162104011806, minTimestamp=2014-09-16T08:40:36.000Z, duration=3 d 21 h 7 m 36 s, distance=1884724.3728073009]
VoyageToMoonResult [timestamp=2014-09-12T11:36:00.000Z, speed=10838.0, surface=184256.38424203894, keplerianElements=KeplerianElements { keplerianOrbit=(a=-7521021.27, e= 1.255, omega=137.663, i=19.940, OMEGA=194.574, Tp=2014-09-16T08:41:13.766Z, period=58518.485), trueAnomaly=2.91809218504774E-4}, velocity=2399.5295705942603, minTimestamp=2014-09-16T08:41:14.000Z, duration=3 d 21 h 5 m 14 s, distance=1921256.384242039]
VoyageToMoonResult [timestamp=2014-09-12T13:12:00.000Z, speed=10839.0, surface=102092.96199036948, keplerianElements=KeplerianElements { keplerianOrbit=(a=-7301555.34, e= 1.252, omega=138.429, i=20.518, OMEGA=195.783, Tp=2014-09-16T08:11:41.021Z, period=55975.879), trueAnomaly=6.283156013706166}, velocity=2450.6003917319376, minTimestamp=2014-09-16T08:11:41.000Z, duration=3 d 18 h 59 m 41 s, distance=1839092.9619903695]
VoyageToMoonResult [timestamp=2014-09-12T13:15:00.000Z, speed=10839.0, surface=142478.4750654837, keplerianElements=KeplerianElements { keplerianOrbit=(a=-7298813.94, e= 1.258, omega=138.057, i=20.328, OMEGA=195.849, Tp=2014-09-16T08:12:26.945Z, period=55944.357), trueAnomaly=7.050507843599403E-5}, velocity=2427.155868039652, minTimestamp=2014-09-16T08:12:27.000Z, duration=3 d 18 h 57 m 27 s, distance=1879478.4750654837]
VoyageToMoonResult [timestamp=2014-09-12T13:18:00.000Z, speed=10839.0, surface=183279.27698221756, keplerianElements=KeplerianElements { keplerianOrbit=(a=-7296082.26, e= 1.263, omega=137.687, i=20.142, OMEGA=195.916, Tp=2014-09-16T08:13:13.196Z, period=55912.953), trueAnomaly=6.282939537683082}, velocity=2404.255602305898, minTimestamp=2014-09-16T08:13:13.000Z, duration=3 d 18 h 55 m 13 s, distance=1920279.2769822176]
VoyageToMoonResult [timestamp=2014-09-12T14:39:00.000Z, speed=10840.0, surface=103808.58340925397, keplerianElements=KeplerianElements { keplerianOrbit=(a=-7088045.69, e= 1.260, omega=138.372, i=20.704, OMEGA=196.967, Tp=2014-09-16T07:46:01.436Z, period=53538.674), trueAnomaly=6.282603931351906}, velocity=2453.712531801783, minTimestamp=2014-09-16T07:46:01.000Z, duration=3 d 17 h 7 m 1 s, distance=1840808.583409254]
VoyageToMoonResult [timestamp=2014-09-12T14:42:00.000Z, speed=10840.0, surface=148018.99410963035, keplerianElements=KeplerianElements { keplerianOrbit=(a=-7085193.20, e= 1.266, omega=137.965, i=20.493, OMEGA=197.033, Tp=2014-09-16T07:46:55.288Z, period=53506.358), trueAnomaly=6.2828138398889815}, velocity=2428.1691831548496, minTimestamp=2014-09-16T07:46:55.000Z, duration=3 d 17 h 4 m 55 s, distance=1885018.9941096304]
VoyageToMoonResult [timestamp=2014-09-12T14:45:00.000Z, speed=10840.0, surface=192708.27353247348, keplerianElements=KeplerianElements { keplerianOrbit=(a=-7082350.38, e= 1.272, omega=137.562, i=20.288, OMEGA=197.099, Tp=2014-09-16T07:47:49.482Z, period=53474.159), trueAnomaly=6.282584998073959}, velocity=2403.283487955982, minTimestamp=2014-09-16T07:47:49.000Z, duration=3 d 17 h 2 m 49 s, distance=1929708.2735324735]
VoyageToMoonResult [timestamp=2014-09-12T15:54:00.000Z, speed=10841.0, surface=100223.61361532216, keplerianElements=KeplerianElements { keplerianOrbit=(a=-6886091.86, e= 1.267, omega=138.323, i=20.907, OMEGA=198.011, Tp=2014-09-16T07:22:01.978Z, period=51266.901), trueAnomaly=2.817469931528958E-5}, velocity=2459.958670306343, minTimestamp=2014-09-16T07:22:02.000Z, duration=3 d 15 h 28 m 2 s, distance=1837223.6136153222]
VoyageToMoonResult [timestamp=2014-09-12T15:57:00.000Z, speed=10841.0, surface=147829.38959052972, keplerianElements=KeplerianElements { keplerianOrbit=(a=-6883177.67, e= 1.274, omega=137.886, i=20.677, OMEGA=198.076, Tp=2014-09-16T07:23:02.900Z, period=51234.360), trueAnomaly=1.2877876807999527E-4}, velocity=2432.4566839299428, minTimestamp=2014-09-16T07:23:03.000Z, duration=3 d 15 h 26 m 3 s, distance=1884829.3895905297]
VoyageToMoonResult [timestamp=2014-09-12T16:00:00.000Z, speed=10841.0, surface=195975.43958131876, keplerianElements=KeplerianElements { keplerianOrbit=(a=-6880271.89, e= 1.281, omega=137.452, i=20.453, OMEGA=198.140, Tp=2014-09-16T07:24:04.173Z, period=51201.920), trueAnomaly=6.282969379114176}, velocity=2405.7263356221133, minTimestamp=2014-09-16T07:24:04.000Z, duration=3 d 15 h 24 m 4 s, distance=1932975.4395813188]
VoyageToMoonResult [timestamp=2014-09-12T17:00:00.000Z, speed=10842.0, surface=95340.56537469919, keplerianElements=KeplerianElements { keplerianOrbit=(a=-6694790.50, e= 1.274, omega=138.256, i=21.111, OMEGA=198.948, Tp=2014-09-16T06:59:22.098Z, period=49145.452), trueAnomaly=6.283052150720727}, velocity=2466.977366904508, minTimestamp=2014-09-16T06:59:22.000Z, duration=3 d 13 h 59 m 22 s, distance=1832340.5653746992]
VoyageToMoonResult [timestamp=2014-09-12T17:03:00.000Z, speed=10842.0, surface=146027.7646511863, keplerianElements=KeplerianElements { keplerianOrbit=(a=-6691854.77, e= 1.281, omega=137.790, i=20.862, OMEGA=199.012, Tp=2014-09-16T07:00:29.410Z, period=49113.130), trueAnomaly=6.2826536075433825}, velocity=2437.662183429806, minTimestamp=2014-09-16T07:00:29.000Z, duration=3 d 13 h 57 m 29 s, distance=1883027.7646511863]
VoyageToMoonResult [timestamp=2014-09-12T17:06:00.000Z, speed=10842.0, surface=197314.92666727654, keplerianElements=KeplerianElements { keplerianOrbit=(a=-6688882.96, e= 1.289, omega=137.328, i=20.619, OMEGA=199.075, Tp=2014-09-16T07:01:37.081Z, period=49080.417), trueAnomaly=6.283083358023583}, velocity=2409.2326255326448, minTimestamp=2014-09-16T07:01:37.000Z, duration=3 d 13 h 55 m 37 s, distance=1934314.9266672765]

